State,Bedroom,Bathroom,Area,LotArea,Latitude,Longitude,ListedPrice
6,4.0,3.0,3120.0,0.5,41.28883,-72.37775,1195000.0
4,4.0,3.0,1974.0,0.1026629935720844,33.862923,-117.734985,1179000.0
18,6.0,4.0,5090.0,3.0,39.29515,-77.0144,1175000.0
11,4.0,3.0,3151.0,0.1939999999999999,43.54775,-116.356514,1169900.0
11,5.0,4.0,2548.0,0.334,44.72614,-116.12492,1150000.0
45,3.0,3.0,2610.0,3.68,47.114517,-122.06724,1150000.0
6,4.0,4.0,3432.0,6.37,41.245773,-73.33155,1150000.0
37,4.0,4.0,4418.0,1.8399908172635449,41.523113,-71.475586,1150000.0
17,4.0,3.0,4166.0,0.6259182736455464,42.038185,-71.45816,1150000.0
35,4.0,4.0,2983.0,0.12,44.01569,-123.08123,1150000.0
5,3.0,2.0,4312.0,147.91,37.28174,-104.523674,1150000.0
4,2.0,2.0,1071.0,0.1209366391184573,34.132786,-118.24874,1150000.0
24,5.0,4.0,4803.0,2.617,47.410206,-111.32146,1150000.0
14,5.0,6.0,3805.0,0.2605831037649219,38.996857,-94.64873,1150000.0
5,6.0,5.0,4524.0,0.1977272727272727,39.91588,-105.16009,1149960.0
3,4.0,3.0,3243.0,0.2324380165289256,33.222008,-111.80286,1149900.0
4,4.0,2.0,1924.0,0.1574839302112029,34.1638,-118.755684,1149000.0
48,6.0,4.0,3864.0,35.72,41.263866,-105.99696,1149000.0
44,4.0,4.0,5121.0,0.92,44.463497,-73.07751,1125000.0
11,4.0,4.0,3173.0,0.303,43.70843,-116.42119,1125000.0
30,4.0,3.0,4862.0,0.45,35.156242,-106.53411,1125000.0
17,3.0,3.0,2596.0,0.37,42.327766,-73.26829,1125000.0
19,4.0,4.0,3100.0,0.72,44.27378,-69.935005,1100000.0
4,4.0,3.0,2270.0,2.6,38.855183,-121.11181,1100000.0
3,5.0,3.0,3058.0,0.29,34.49078,-114.342155,1100000.0
7,3.0,3.0,3675.0,2.08,39.804176,-75.68625,1100000.0
4,4.0,3.0,2523.0,0.2743572084481175,34.289722,-118.681984,1100000.0
26,5.0,5.0,6516.0,0.276010101010101,46.884853,-102.816086,1100000.0
18,4.0,4.0,3854.0,0.4599862258953168,39.53757,-79.35197,1100000.0
41,5.0,6.0,5055.0,0.3786,29.93785,-95.169395,1100000.0
44,3.0,4.0,4192.0,4.93,44.382923,-72.9594,1100000.0
44,9.0,5.0,3817.0,2.0,44.869938,-73.25188,1100000.0
2,6.0,7.0,5860.0,12.83,34.494617,-93.014854,1100000.0
8,3.0,3.0,2698.0,0.1515610651974288,28.56846,-81.335556,1100000.0
21,4.0,4.0,3582.0,0.12,44.906082,-93.32483,1100000.0
6,3.0,4.0,4415.0,1.3,41.761513,-72.77645,1100000.0
8,5.0,3.0,3500.0,0.25,28.275965,-80.74037,1099990.0
4,3.0,2.0,1100.0,0.0728650137741046,32.7636,-117.131226,1099900.0
39,4.0,3.0,2496.0,7.87,43.968338,-103.60561,1099900.0
17,4.0,3.0,2784.0,3.6555,42.20521,-71.48659,1099000.0
4,3.0,3.0,1857.0,0.121831955922865,34.26506,-118.30237,1099000.0
4,4.0,4.0,2146.0,0.1194,34.026703,-118.31051,1095000.0
7,4.0,2.0,1800.0,0.1100091827364554,38.51761,-75.05604,1095000.0
15,5.0,4.0,4654.0,0.27,38.26563,-85.663414,1095000.0
27,5.0,6.0,4485.0,5.18,41.56891,-96.50573,1095000.0
7,4.0,6.0,5369.0,1.2,38.910305,-75.4588,1085850.0
34,4.0,4.0,4006.0,0.52,36.117043,-95.94894,1080000.0
5,4.0,4.0,3326.0,3.87,39.725113,-105.42751,1075000.0
42,5.0,4.0,3905.0,0.3,40.497044,-111.86023,1070000.0
34,4.0,4.0,5739.0,0.42,35.344955,-97.56464,1060000.0
38,3.0,3.0,2130.0,0.4548,32.211338,-80.68727,1050000.0
25,5.0,5.0,5170.0,0.3,35.03457,-80.8341,1050000.0
5,5.0,4.0,3542.0,0.165495867768595,39.98307,-105.16302,1050000.0
17,3.0,3.0,2647.0,1.06,42.653564,-71.09409,1049000.0
4,3.0,4.0,1534.0,0.0218,34.094242,-118.32185,1049000.0
17,3.0,3.0,2767.0,0.5,42.388058,-71.42794,1049000.0
4,3.0,2.0,1288.0,0.1423324150596878,32.823032,-117.20729,1045000.0
8,5.0,5.0,4255.0,0.3,30.035105,-81.63769,1036522.0
18,5.0,4.0,2899.0,0.1886822773186409,39.09736,-77.22424,1020000.0
38,5.0,5.0,4223.0,0.38,34.9533,-80.89886,1019000.0
5,4.0,4.0,2936.0,0.0918273645546372,39.75505,-104.88863,1000000.0
20,4.0,5.0,6445.0,1.61,42.977943,-85.72382,1000000.0
24,4.0,3.0,2672.0,20.0,45.44762,-110.65501,1000000.0
4,3.0,2.0,1582.0,0.3,32.777355,-117.17667,1000000.0
4,3.0,2.0,2042.0,0.1726813590449954,33.769005,-117.86114,999950.0
4,3.0,2.0,1610.0,0.1367,34.188435,-118.41939,999900.0
37,3.0,3.0,2640.0,5.3199954086317724,41.387375,-71.591324,999900.0
42,5.0,3.0,3696.0,0.25,40.741257,-111.81767,999900.0
6,4.0,3.0,2416.0,0.51,41.15938,-73.252655,999000.0
44,4.0,4.0,3238.0,0.24,44.396976,-73.20075,999000.0
42,5.0,4.0,4510.0,0.37,40.41943,-111.90184,999000.0
22,4.0,6.0,5690.0,9.02,39.33001,-94.4746,999000.0
4,4.0,4.0,5037.0,14.99,38.66025,-120.76666,999000.0
30,3.0,3.0,5683.0,29.0,35.8092,-106.60245,999000.0
37,3.0,4.0,2688.0,5.36,41.954678,-71.60325,998217.0
6,4.0,3.0,2750.0,0.21,41.235878,-72.973595,998000.0
5,3.0,3.0,2828.0,0.1263085399449035,40.03315,-105.24277,997500.0
27,4.0,5.0,3705.0,0.37,40.790947,-96.684586,995000.0
6,5.0,5.0,3934.0,7.07,41.76935,-73.153885,995000.0
17,4.0,3.0,2442.0,0.0940082644628099,42.403725,-71.13675,995000.0
2,3.0,2.0,2257.0,100.0,35.94988,-94.476456,995000.0
39,4.0,3.0,3704.0,10.0,43.447178,-103.56397,995000.0
4,4.0,3.0,2940.0,5.0,33.042007,-116.571236,995000.0
17,3.0,3.0,3518.0,1.0204,42.20852,-71.25816,995000.0
9,4.0,4.0,3003.0,0.27,34.15886,-84.21024,995000.0
1,4.0,3.0,1915.0,0.1377,30.246576,-87.701324,995000.0
44,5.0,4.0,6147.0,159.0,44.642754,-72.28974,995000.0
44,4.0,3.0,2708.0,3.0,44.49256,-72.7286,990000.0
27,4.0,5.0,6109.0,3.12,40.784462,-96.558525,990000.0
5,5.0,6.0,4529.0,0.36,39.579433,-105.125595,990000.0
12,4.0,4.0,5290.0,0.7699999999999999,41.726746,-88.1294,989000.0
35,2.0,2.0,1331.0,0.1199954086317722,44.0649,-121.35037,989000.0
8,3.0,2.0,1870.0,0.2558080808080808,27.201117,-82.44632,989000.0
17,4.0,3.0,1989.0,0.1395087235996326,42.267822,-71.07914,989000.0
11,4.0,3.0,2906.0,0.15,43.62822,-116.20989,989000.0
6,4.0,3.0,2800.0,2.61,41.506775,-73.43501,985000.0
24,4.0,2.0,2894.0,2.241,48.14984,-114.02272,985000.0
0,3.0,2.0,1418.0,0.8099999999999999,60.950603,-149.16608,985000.0
3,4.0,2.0,2245.0,0.267653810835629,33.461422,-111.9204,984900.0
27,3.0,3.0,2643.0,0.2,40.76637,-96.611595,979900.0
17,3.0,3.0,2704.0,0.45,41.688354,-70.43588,979000.0
7,3.0,2.0,1334.0,0.2199954086317722,38.67803,-75.1374,979000.0
28,5.0,4.0,3956.0,1.15,43.592274,-71.42147,979000.0
7,4.0,3.0,3878.0,3.8,38.99289,-75.37348,979000.0
8,3.0,2.0,1947.0,4.45,28.714394,-81.17312,979000.0
4,3.0,2.0,1792.0,0.2203856749311294,32.79263,-116.982735,979000.0
0,7.0,8.0,3174.0,8.1,62.176456,-150.05827,975000.0
44,3.0,3.0,2370.0,0.64,44.494675,-72.631775,975000.0
4,4.0,3.0,3159.0,0.1306014692378328,38.643837,-121.09526,975000.0
6,4.0,4.0,4300.0,2.01,41.37408,-73.25113,975000.0
5,4.0,4.0,4102.0,0.1353535353535353,39.98484,-105.02889,975000.0
45,5.0,3.0,2938.0,0.5,47.7884,-122.265915,975000.0
4,4.0,2.0,1516.0,0.2456382001836547,32.791374,-117.14297,975000.0
32,4.0,4.0,4010.0,0.4599999999999999,44.266136,-73.98562,975000.0
31,5.0,4.0,3596.0,0.54,36.14666,-115.276566,975000.0
3,3.0,2.0,2041.0,0.150803489439853,33.57214,-111.83298,975000.0
4,2.0,1.0,800.0,0.0308999999999999,37.734005,-122.43209,975000.0
4,5.0,3.0,2038.0,0.0573,37.728836,-122.39071,975000.0
3,4.0,4.0,2593.0,4.02,34.653244,-112.34833,975000.0
5,5.0,4.0,4570.0,0.223989898989899,39.58704,-104.705025,975000.0
37,4.0,3.0,2282.0,0.3223829201101928,41.72892,-71.29215,975000.0
26,6.0,4.0,4474.0,2.09,46.891426,-100.836876,975000.0
7,4.0,4.0,3700.0,0.2199954086317722,38.56281,-75.09491,975000.0
4,5.0,3.0,3154.0,0.9399908172635444,33.95991,-117.223724,969000.0
17,3.0,2.0,2032.0,0.2924012855831037,42.267197,-71.07807,969000.0
24,4.0,3.0,2782.0,2.03,48.17869,-114.088684,960000.0
4,4.0,2.0,1383.0,0.2049,37.539482,-122.03513,960000.0
4,4.0,3.0,2741.0,0.25,38.67894,-121.03589,959900.0
7,4.0,4.0,2600.0,0.2201561065197428,38.478867,-75.10912,950000.0
3,4.0,2.5,3163.0,0.5968089990817264,33.453083,-111.80871,950000.0
14,4.0,5.0,3872.0,2.08,38.86575,-94.85217,950000.0
16,4.0,4.0,3146.0,0.37,30.39073,-90.97342,950000.0
3,4.0,2.5,3057.0,0.1256427915518824,33.683594,-112.00233,950000.0
5,5.0,4.0,3379.0,0.0796372819100091,39.80537,-104.87435,950000.0
3,4.0,3.0,2539.0,0.442653810835629,33.702465,-112.23485,950000.0
5,5.0,3.0,2803.0,0.2640036730945821,39.669327,-104.90676,950000.0
43,6.0,5.0,4518.0,0.3699954086317722,38.91913,-77.56494,950000.0
4,6.0,5.0,3855.0,1.04,33.611706,-117.27279,950000.0
5,4.0,3.0,2730.0,0.1719926538108356,39.65893,-104.96949,950000.0
39,2.0,3.0,2657.0,19.82,43.774704,-103.54118,950000.0
0,5.0,4.0,3750.0,0.12,55.34424,-131.64943,950000.0
26,4.0,3.0,2596.0,15.22,48.094753,-101.13731,950000.0
4,2.0,1.0,1154.0,0.4590909090909091,34.251507,-118.35837,949999.0
8,3.0,2.0,1703.0,0.6019,26.58145,-81.94859,949999.0
11,3.0,2.0,2290.0,0.3299999999999999,44.700203,-116.07957,949900.0
31,5.0,3.0,3398.0,0.15,36.17046,-115.3539,949000.0
11,4.0,2.0,2800.0,0.4,43.66325,-116.245705,949000.0
4,3.0,2.0,1400.0,0.1147153351698806,37.35423,-121.80605,949000.0
30,4.0,3.0,3018.0,0.89,35.16358,-106.51386,948500.0
17,3.0,4.0,3465.0,5.697,42.45091,-71.61874,945900.0
31,4.0,3.0,3104.0,0.22,36.140354,-115.30085,945000.0
5,4.0,5.0,4571.0,0.1940082644628099,39.58662,-104.66369,941439.0
6,4.0,3.0,3718.0,1.5,41.258877,-73.0553,939900.0
8,4.0,3.0,2200.0,0.2191689623507805,26.417746,-80.104866,939500.0
9,5.0,5.0,3548.0,0.48,34.014503,-84.293846,935000.0
34,4.0,6.0,4018.0,2.1937,35.655422,-97.66086,934500.0
21,4.0,3.0,4536.0,2.76,44.107536,-92.49915,930000.0
5,3.0,4.0,4280.0,0.1962350780532598,40.05409,-105.037544,930000.0
1,4.0,4.0,1800.0,0.3,30.245281,-87.7136,930000.0
27,6.0,5.0,4737.0,7.7,40.732346,-99.20929,930000.0
8,3.0,3.0,2440.0,0.254981634527089,27.056492,-82.3346,930000.0
3,4.0,3.0,3580.0,0.38,34.250565,-111.33664,929000.0
3,4.0,3.0,3209.0,0.2867079889807162,33.55144,-112.06824,925000.0
2,5.0,5.0,5511.0,10.45,35.517906,-92.18757,925000.0
22,3.0,4.0,3387.0,0.2892561983471074,38.650204,-90.326416,925000.0
36,5.0,3.0,3350.0,1.23,40.15322,-75.25231,925000.0
5,5.0,3.0,2890.0,0.26,39.61444,-104.865204,925000.0
0,4.0,3.0,2377.0,1.26,61.27598,-149.37247,925000.0
11,3.0,3.0,1650.0,0.242,44.913994,-116.08466,924900.0
27,3.0,3.0,5664.0,20.01,41.03064,-96.589615,924900.0
22,3.0,4.0,3050.0,0.202,38.63889,-90.329506,920000.0
26,5.0,4.0,5142.0,6.0,47.744095,-97.06853,920000.0
48,6.0,5.0,4848.0,40.0,42.085655,-105.0618,920000.0
27,5.0,5.0,4522.0,0.36,40.75733,-96.5903,920000.0
5,4.0,4.0,4403.0,0.185238751147842,40.525818,-104.97453,920000.0
2,6.0,5.0,4250.0,0.96,34.861,-92.21427,915000.0
46,4.0,3.0,3300.0,0.5700000000000001,45.947712,-91.14417,900000.0
3,3.0,2.0,2047.0,0.2302341597796143,33.579315,-111.89256,900000.0
31,6.0,4.0,4250.0,2.82,36.20505,-115.212204,900000.0
17,2.0,3.0,1154.0,0.0,41.6834,-69.96402,899999.0
5,4.0,5.0,4549.0,0.1567493112947658,40.07099,-105.0441,899990.0
37,2.0,2.0,4232.0,5.509641873278237e-06,41.925858,-71.71261,899950.0
18,3.0,3.0,1900.0,0.0656565656565656,38.97637,-76.48847,899900.0
7,4.0,4.0,2500.0,1.06,38.66092,-75.16281,899900.0
46,3.0,2.0,1200.0,0.75,45.125347,-87.07244,899900.0
17,4.0,4.0,2316.0,1.04,42.56172,-71.083626,899900.0
37,3.0,3.0,3147.0,0.6899908172635445,41.89892,-71.51826,899900.0
24,4.0,3.0,4642.0,9.99,46.621796,-111.65925,899900.0
46,4.0,4.0,4832.0,0.38,43.081783,-89.54266,899900.0
37,4.0,4.0,4182.0,12.0,41.527378,-71.13146,899900.0
29,4.0,2.0,1639.0,0.0699999999999999,39.960426,-74.073555,899900.0
27,5.0,4.0,4810.0,3.04,40.71722,-96.6304,899900.0
5,3.0,2.0,2128.0,2.01,38.91097,-106.16629,899000.0
16,3.0,3.0,2685.0,0.24,30.435163,-91.122116,899000.0
8,3.0,4.0,2572.0,2.53,29.635197,-81.69197,899000.0
7,5.0,4.0,3100.0,0.3899908172635445,38.543537,-75.097595,899000.0
38,4.0,3.0,1395.0,0.24,32.490166,-80.317444,899000.0
16,5.0,4.0,4175.0,0.1653,29.941742,-90.13143,899000.0
4,4.0,2.0,1307.0,0.1409090909090909,33.756687,-117.91774,899000.0
4,4.0,3.0,2182.0,0.1663223140495867,34.016457,-117.65741,899000.0
3,4.0,3.5,4018.0,0.9471992653810836,33.16933,-111.59153,899000.0
4,5.0,3.0,4258.0,0.2809,37.977566,-121.71442,899000.0
45,4.0,4.0,3682.0,0.44,47.485058,-120.33781,898000.0
17,4.0,4.0,3312.0,2.9,42.169594,-73.44898,895000.0
44,5.0,4.0,5328.0,16.72,42.75489,-73.25097,895000.0
5,4.0,3.0,2633.0,1.67,40.225784,-106.80979,895000.0
45,5.0,4.0,3290.0,0.5147999999999999,47.704674,-121.91145,895000.0
24,4.0,4.0,3715.0,1.88,48.179394,-114.09335,895000.0
19,4.0,3.0,4335.0,5.0,43.922493,-69.62021,895000.0
18,4.0,4.0,3564.0,0.4472910927456382,39.1056,-77.10046,895000.0
38,3.0,3.0,2176.0,0.44,32.78916,-80.11008,895000.0
39,4.0,3.0,5345.0,5.0,43.725365,-103.57425,894900.0
30,4.0,4.0,3400.0,1.99,32.24784,-106.694214,890000.0
12,4.0,3.0,2700.0,0.3,41.931374,-87.664536,890000.0
41,4.0,3.0,3909.0,2.33,32.562263,-94.7031,890000.0
24,5.0,3.0,3618.0,0.46,45.818806,-108.67488,889900.0
17,4.0,4.0,2942.0,0.4591368227731864,42.52235,-71.212036,889900.0
11,5.0,3.0,2800.0,6.0,44.81761,-116.43993,889000.0
3,3.0,2.0,2035.0,0.113406795224977,33.573914,-111.906815,887500.0
0,5.0,4.0,3863.0,1.38,61.06619,-149.7884,885700.0
5,4.0,3.0,3399.0,0.3346418732782369,39.74346,-105.14599,885000.0
31,4.0,4.0,3170.0,0.41,39.5459,-119.90612,884000.0
10,6.0,6.0,3186.0,2.87,41.700264,-93.58945,884000.0
29,4.0,3.0,2196.0,0.63,40.391006,-74.09026,880000.0
29,4.0,3.0,2801.0,0.52,40.4726,-74.59092,879900.0
9,6.0,5.0,5380.0,0.0,33.99137,-84.72539,879900.0
17,4.0,3.0,2640.0,0.4935950413223141,42.610657,-71.13833,879900.0
2,4.0,4.0,3397.0,0.34,36.295353,-94.23835,879500.0
6,5.0,4.0,2800.0,1.0,41.50029,-73.41055,879000.0
24,5.0,3.0,3036.0,1.87,48.175713,-114.44054,879000.0
42,5.0,4.0,3238.0,0.12,40.773106,-111.879555,877000.0
9,6.0,5.0,3958.0,0.31,32.56732,-84.942184,875000.0
36,4.0,4.0,2995.0,0.5804407713498623,40.05718,-75.4855,875000.0
19,4.0,3.0,2459.0,0.58,43.801754,-70.17631,875000.0
17,4.0,3.0,2811.0,1.648,42.095245,-71.365845,875000.0
43,4.0,4.0,3845.0,0.2,38.93211,-77.54681,875000.0
48,3.0,3.0,4674.0,126.14,44.001232,-105.457405,875000.0
4,4.0,3.0,3838.0,0.1769054178145087,38.735584,-121.22715,875000.0
6,4.0,3.0,3839.0,2.87,41.504475,-73.26205,875000.0
31,5.0,4.0,3512.0,0.18,36.08125,-114.97274,875000.0
6,5.0,5.0,4232.0,1.05,41.268562,-73.20221,875000.0
17,6.0,3.0,3285.0,0.097910927456382,42.255413,-71.12252,875000.0
38,5.0,4.0,3100.0,0.29,32.89148,-79.82058,875000.0
18,3.0,3.0,2382.0,0.8375573921028466,39.27371,-76.15974,875000.0
37,5.0,3.0,2262.0,0.3399908172635445,41.37735,-71.49182,875000.0
18,3.0,3.0,2489.0,0.5693296602387512,38.88426,-76.33549,875000.0
28,4.0,3.0,2516.0,0.2,42.786514,-71.25731,875000.0
3,3.0,2.0,2436.0,0.2833103764921946,33.601654,-111.72924,875000.0
7,4.0,3.0,3025.0,0.4199954086317722,39.797466,-75.56321,874900.0
29,4.0,3.0,2470.0,0.4699954086317722,40.304916,-74.62602,870000.0
23,3.0,2.0,2762.0,0.3299999999999999,30.330744,-89.19901,869000.0
3,4.0,2.5,2251.0,5.34,35.400185,-112.16676,868500.0
0,5.0,5.0,6075.0,1.94,61.58985,-149.28505,865000.0
35,1.0,1.0,955.0,0.5,42.180767,-122.703804,865000.0
45,3.0,2.0,1383.0,0.5344,48.669388,-122.40992,865000.0
42,5.0,4.0,3927.0,0.43,40.42555,-111.85378,864900.0
42,4.0,3.0,3332.0,1.09,37.303448,-113.67765,863900.0
8,5.0,4.0,3200.0,0.3,30.038174,-81.63489,862597.0
34,4.0,3.0,2038.0,0.2799999999999999,36.576145,-94.84941,860000.0
42,3.0,2.0,1517.0,0.35,40.739986,-111.60661,860000.0
5,2.0,1.0,2083.0,4.51,38.159477,-107.84036,859999.0
8,2.0,2.0,2296.0,0.16866391184573,27.257227,-82.45404,859454.0
19,3.0,3.0,2176.0,1.35,43.628094,-70.28647,859000.0
4,4.0,3.0,2576.0,0.2134986225895316,32.630478,-117.052826,859000.0
4,4.0,2.0,1465.0,0.1652892561983471,33.141678,-117.06963,855000.0
37,4.0,3.0,2835.0,0.2300045913682277,41.750813,-71.336494,850000.0
4,3.0,2.0,1408.0,0.1151744719926538,33.842182,-118.08792,850000.0
19,3.0,4.0,2952.0,0.96,43.165043,-70.64754,850000.0
34,4.0,3.0,5286.0,0.733,36.051476,-95.92608,850000.0
28,3.0,2.0,2076.0,0.2,43.06446,-70.767,850000.0
7,3.0,3.0,1965.0,0.2337235996326905,39.098316,-75.40081,850000.0
29,4.0,4.0,2876.0,0.2296,40.378445,-74.39928,850000.0
17,3.0,2.0,1622.0,0.3075757575757575,42.672207,-70.62524,850000.0
9,4.0,3.0,1983.0,2.1,32.69268,-85.08239,850000.0
42,4.0,3.0,2317.0,0.2299999999999999,40.685307,-111.82743,850000.0
29,4.0,2.0999999046325684,2743.0,0.3,40.71401,-74.34172,850000.0
5,3.0,3.0,3119.0,5.0,39.35776,-104.97993,850000.0
3,4.0,3.0,2686.0,0.3496326905417815,33.707447,-112.15351,849999.0
21,4.0,5.0,4372.0,0.49,45.136703,-93.52113,849990.0
3,4.0,3.0,2955.0,1.141,33.482315,-112.47477,849990.0
24,3.0,2.0,1987.0,0.1639,45.67192,-111.04484,849950.0
17,4.0,3.0,2323.0,2.0,42.68376,-70.98814,849900.0
9,3.0,3.0,3700.0,0.44,32.026196,-80.9839,849900.0
17,4.0,2.0,3500.0,0.15,42.69859,-71.12934,849900.0
17,5.0,4.0,3036.0,0.1334940312213039,42.42756,-71.055244,849900.0
5,5.0,5.0,4672.0,0.225,39.493496,-104.802704,849900.0
35,3.0,2.0,2036.0,0.1300045913682277,44.03172,-121.3411,849900.0
6,6.0,2.0,2340.0,0.2299999999999999,41.28653,-72.281715,849000.0
6,4.0,3.0,3297.0,0.53,41.14553,-73.38707,849000.0
24,4.0,2.0,1056.0,0.2799999999999999,48.435734,-114.34192,849000.0
7,5.0,3.0,1500.0,0.1819100091827364,38.70587,-75.09088,849000.0
6,5.0,3.0,3676.0,1.27,41.254112,-73.04713,849000.0
17,4.0,3.0,2704.0,0.35,41.79094,-70.537415,849000.0
6,4.0,4.0,3748.0,0.94,41.30786,-73.197266,849000.0
24,5.0,3.0,3668.0,0.1979999999999999,45.677063,-111.194176,849000.0
18,4.0,4.0,3144.0,0.1813131313131313,39.035038,-76.73356,848000.0
9,1.0,2.0,1400.0,0.052,32.076015,-81.08682,840000.0
5,3.0,4.0,3836.0,2.5405,40.720375,-105.42183,839900.0
7,5.0,5.0,2750.0,0.3,38.45159,-75.10849,839900.0
28,4.0,4.0,3012.0,2.01,42.91812,-71.48704,839900.0
0,4.0,5.0,3248.0,0.6599999999999999,61.612473,-149.2121,839000.0
4,4.0,3.0,2527.0,0.1399908172635445,33.81003,-117.53484,839000.0
31,2.0,2.0,1293.0,0.3,39.249683,-119.95268,839000.0
0,4.0,4.0,4000.0,1.9,64.81095,-147.97069,839000.0
5,3.0,4.0,3694.0,0.2316804407713498,39.964405,-104.92816,835500.0
19,3.0,2.0,2002.0,0.3399999999999999,43.52635,-70.3892,835000.0
24,4.0,3.0,1790.0,0.1606999999999999,45.66428,-110.55373,835000.0
0,3.0,4.0,2963.0,2.29,61.110905,-149.72699,835000.0
4,4.0,3.0,1104.0,0.1530532598714417,33.717106,-117.879074,835000.0
24,5.0,3.0,2054.0,5.4,46.522,-114.12973,835000.0
24,4.0,3.0,4089.0,0.234,46.839386,-113.992226,834800.0
15,4.0,3.0,2925.0,0.45,38.335606,-85.508194,830000.0
4,3.0,2.0,1217.0,0.1157483930211202,34.019154,-118.129616,829900.0
7,5.0,3.0,2870.0,0.5,39.699005,-75.7212,829900.0
26,5.0,3.0,3570.0,2.0,48.18804,-101.251884,828000.0
4,3.0,2.0,1350.0,0.1193985307621671,33.971962,-118.306046,828000.0
4,6.0,3.0,2564.0,0.1878099173553719,34.053555,-117.76508,825000.0
4,3.0,2.0,1441.0,0.2353994490358126,33.19234,-117.23669,825000.0
30,3.0,3.0,2828.0,0.6799999999999999,36.37371,-105.2919,825000.0
20,4.0,2.0,1700.0,0.3443526170798898,44.51029,-84.73764,825000.0
27,3.0,4.0,4904.0,7.01,40.629013,-96.93446,825000.0
4,4.0,2.0,1681.0,0.1286,38.005745,-122.28261,825000.0
26,5.0,4.0,4089.0,0.4598,46.84655,-100.83072,825000.0
29,4.0,3.0,3532.0,0.2634297520661157,39.670357,-74.96973,824900.0
31,4.0,3.0,2698.0,0.2299999999999999,36.123627,-115.32307,820000.0
7,3.0,3.0,2503.0,0.1721763085399449,38.765366,-75.17578,819900.0
16,3.0,4.0,2493.0,0.0826446280991735,29.921162,-90.11989,819500.0
42,6.0,4.0,5270.0,0.72,41.37504,-112.0265,815000.0
5,4.0,3.0,3232.0,5.0,39.075405,-104.50705,815000.0
41,5.0,5.0,4048.0,0.344,30.14909,-97.85765,815000.0
5,2.0,2.0,2218.0,0.0682047750229568,40.13713,-105.10837,815000.0
43,5.0,3.0,3412.0,0.2399908172635445,39.03051,-77.36212,811999.0
28,2.0,2.0,1564.0,0.85,43.61864,-71.00072,809000.0
38,4.0,4.0,2734.0,0.19,32.254066,-80.94497,800000.0
5,3.0,2.0,2200.0,0.2915518824609733,39.732563,-105.1764,800000.0
47,3.0,2.0,3100.0,383.06,37.76218,-80.2722,800000.0
34,4.0,5.0,3944.0,1.03,35.593063,-97.402504,800000.0
31,5.0,3.0,3017.0,0.12,36.18376,-115.333855,800000.0
44,3.0,3.0,2150.0,7.1,43.61963,-73.28482,800000.0
31,4.0,2.0,1672.0,0.3,39.487495,-119.83817,800000.0
4,5.0,5.0,3564.0,0.2100091827364554,33.88259,-117.3404,799999.0
31,4.0,4.0,3676.0,0.12,36.279552,-115.3348,799995.0
3,4.0,3.5,2475.0,0.0886363636363636,33.644024,-111.97072,799990.0
45,3.0,3.0,2639.0,0.5585,48.132572,-123.47846,799900.0
12,4.0,4.0,3284.0,0.4599999999999999,42.202267,-87.91138,799900.0
2,3.0,3.0,2815.0,0.1262,36.137474,-94.1739,799900.0
37,3.0,2.0,1461.0,0.0967860422405876,41.832672,-71.40491,799900.0
3,5.0,3.5,4184.0,0.4029384756657484,33.171852,-111.56589,799900.0
29,4.0,3.0,2436.0,0.1148071625344352,40.614147,-74.23081,799900.0
17,4.0,3.0,2824.0,2.1895,42.1372,-71.49581,799900.0
42,4.0,3.0,2272.0,5.61,40.49461,-112.07735,799900.0
21,4.0,2.0,2317.0,0.96,46.735344,-93.90839,799900.0
45,3.0,2.0,2258.0,0.2299999999999999,47.633427,-117.1613,799850.0
15,5.0,5.0,5874.0,5.66,37.073353,-85.877914,799500.0
38,3.0,3.0,2272.0,0.1699999999999999,32.403297,-80.72883,799500.0
24,5.0,2.0,2409.0,0.103,46.863262,-113.992065,799000.0
12,4.0,3.0,2294.0,0.2211,41.894123,-87.934006,799000.0
37,4.0,3.0,3000.0,0.85,41.45722,-71.489876,799000.0
44,3.0,2.0,1624.0,108.0,43.661613,-73.38882,799000.0
4,3.0,2.0,1330.0,0.1056014692378328,33.118973,-117.073395,799000.0
1,5.0,4.0,4600.0,2.1,34.78706,-86.70479,799000.0
18,5.0,5.0,4338.0,0.9877180899908172,38.32937,-75.11999,799000.0
17,4.0,3.0,2199.0,1.61,41.727036,-70.60075,799000.0
17,4.0,3.0,2204.0,0.2605601469237832,42.326786,-71.378426,799000.0
24,4.0,2.0,2712.0,0.93,48.246403,-114.34293,799000.0
5,3.0,3.0,1854.0,1.0,37.228043,-107.76635,799000.0
4,3.0,3.0,1977.0,0.2,38.843548,-120.019745,799000.0
42,6.0,4.0,3982.0,1.09,41.225254,-112.05142,799000.0
35,3.0,2.0,1752.0,13.68,45.145134,-123.1507,799000.0
45,3.0,2.0,2936.0,0.3399999999999999,47.919033,-122.57305,799000.0
29,4.0,3.0,3071.0,0.1699999999999999,40.417324,-74.165054,799000.0
17,3.0,3.0,2342.0,0.76,41.66059,-70.35774,799000.0
45,3.0,3.0,2396.0,0.5700000000000001,45.7899,-121.48836,799000.0
42,3.0,2.0,2140.0,0.12,40.74337,-111.84257,799000.0
39,5.0,3.0,4096.0,2.53,45.517025,-98.53455,799000.0
24,3.0,2.0,2293.0,3.04,45.937614,-111.59855,799000.0
